Platform,Category,Problem Name,URL,Difficulty,Key Concept
AtCoder,Geometry,ABC 165 C - Many Requirements,https://atcoder.jp/contests/abc165/tasks/abc165_c,300,Coordinate geometry
AtCoder,Geometry,ABC 168 C - : (Colon),https://atcoder.jp/contests/abc168/tasks/abc168_c,300,Clock angle / triangle
AtCoder,Geometry,ABC 170 D - Not Divisible,https://atcoder.jp/contests/abc170/tasks/abc170_d,600,Line / sieve
AtCoder,Geometry,ABC 172 D - Sum of Divisors,https://atcoder.jp/contests/abc172/tasks/abc172_d,600,Line geometry
AtCoder,Geometry,ABC 173 D - Chat in a Circle,https://atcoder.jp/contests/abc173/tasks/abc173_d,600,Circle geometry
AtCoder,Geometry,ABC 175 D - Moving Piece,https://atcoder.jp/contests/abc175/tasks/abc175_d,800,Cycle / coordinate
AtCoder,Geometry,ABC 176 D - Wizard in Maze,https://atcoder.jp/contests/abc176/tasks/abc176_d,800,Grid / BFS geometry
AtCoder,Geometry,ABC 177 D - Friends,https://atcoder.jp/contests/abc177/tasks/abc177_d,600,Graph / DSU geometry
AtCoder,Geometry,ABC 178 C - Ubiquity,https://atcoder.jp/contests/abc178/tasks/abc178_c,300,Coordinate geometry
AtCoder,Geometry,ABC 180 D - Takahashi Unevolved,https://atcoder.jp/contests/abc180/tasks/abc180_d,600,Line geometry
AtCoder,Geometry,ABC 181 E - Transformable Teacher,https://atcoder.jp/contests/abc181/tasks/abc181_e,2500,Coordinate geometry
AtCoder,Geometry,ABC 182 D - Wandering,https://atcoder.jp/contests/abc182/tasks/abc182_d,600,Line / prefix maxima
AtCoder,Geometry,ABC 183 D - Water Heater,https://atcoder.jp/contests/abc183/tasks/abc183_d,600,Line / interval
AtCoder,Geometry,ABC 184 D - Increment of Coins,https://atcoder.jp/contests/abc184/tasks/abc184_d,800,3D DP / coordinate
AtCoder,Geometry,ABC 185 D - Stamp,https://atcoder.jp/contests/abc185/tasks/abc185_d,600,Line / interval
AtCoder,Geometry,ABC 186 D - Sum of Difference,https://atcoder.jp/contests/abc186/tasks/abc186_d,600,Manhattan distance / sum
AtCoder,Geometry,ABC 190 D - Staircase Sequences,https://atcoder.jp/contests/abc190/tasks/abc190_d,800,Arithmetic sequence / grid
AtCoder,Geometry,ABC 191 D - Circle Lattice Points,https://atcoder.jp/contests/abc191/tasks/abc191_d,1200,Lattice points in circle
AtCoder,Geometry,ABC 192 D - Base n,https://atcoder.jp/contests/abc192/tasks/abc192_d,800,Coordinate / line
AtCoder,Geometry,ABC 193 D - Poker,https://atcoder.jp/contests/abc193/tasks/abc193_d,600,Coordinate / counting
AtCoder,Geometry,ABC 194 D - Journey,https://atcoder.jp/contests/abc194/tasks/abc194_d,800,Geometry / probability
AtCoder,Geometry,ABC 195 D - Shipping Center,https://atcoder.jp/contests/abc195/tasks/abc195_d,800,Coordinate / greedy
AtCoder,Geometry,ABC 196 D - Hanjo,https://atcoder.jp/contests/abc196/tasks/abc196_d,800,Grid / rectangle tiling
AtCoder,Geometry,ABC 197 D - Opposite,https://atcoder.jp/contests/abc197/tasks/abc197_d,600,Regular polygon / coordinates
AtCoder,Geometry,ABC 199 D - RGB Coloring 2,https://atcoder.jp/contests/abc199/tasks/abc199_d,800,Graph / coloring geometry
AtCoder,Geometry,ABC 201 D - Game in Momotetsu World,https://atcoder.jp/contests/abc201/tasks/abc201_d,800,Grid / game DP
AtCoder,Geometry,ABC 203 D - Pond,https://atcoder.jp/contests/abc203/tasks/abc203_d,800,Grid / binary search
AtCoder,Geometry,ABC 204 C - Tour,https://atcoder.jp/contests/abc204/tasks/abc204_c,300,Grid geometry
AtCoder,Geometry,ABC 205 D - Kth Excluded,https://atcoder.jp/contests/abc205/tasks/abc205_d,600,Line / binary search
AtCoder,Geometry,ABC 207 C - Many Segments,https://atcoder.jp/contests/abc207/tasks/abc207_c,300,Segment intersection
AtCoder,Geometry,ABC 209 D - Collision,https://atcoder.jp/contests/abc209/tasks/abc209_d,600,Tree distance parity
AtCoder,Geometry,ABC 210 D - National Railway,https://atcoder.jp/contests/abc210/tasks/abc210_d,800,Grid / Manhattan DP
AtCoder,Geometry,ABC 212 D - Querying Multiset,https://atcoder.jp/contests/abc212/tasks/abc212_d,600,Line / coordinate
AtCoder,Geometry,ABC 213 D - Takahashi Tour,https://atcoder.jp/contests/abc213/tasks/abc213_d,600,Graph / tree geometry
AtCoder,Geometry,ABC 214 C - Distribution,https://atcoder.jp/contests/abc214/tasks/abc214_c,300,Coordinate / grid
AtCoder,Geometry,ABC 215 D - Coprime 2,https://atcoder.jp/contests/abc215/tasks/abc215_d,600,Line / sieve
AtCoder,Geometry,ABC 217 D - Cutting Woods,https://atcoder.jp/contests/abc217/tasks/abc217_d,600,Line / coordinate
AtCoder,Geometry,ABC 218 F - Blocked Roads,https://atcoder.jp/contests/abc218/tasks/abc218_f,2000,Grid geometry / shortest
AtCoder,Geometry,ABC 219 D - Strange Lunchbox,https://atcoder.jp/contests/abc219/tasks/abc219_d,800,2D DP / coordinate
AtCoder,Geometry,ABC 221 D - Online games,https://atcoder.jp/contests/abc221/tasks/abc221_d,600,Line / sweep
AtCoder,Geometry,ABC 222 D - Between Two Arrays,https://atcoder.jp/contests/abc222/tasks/abc222_d,600,Coordinate DP
AtCoder,Geometry,ABC 224 D - 8 Puzzle on Graph,https://atcoder.jp/contests/abc224/tasks/abc224_d,800,Grid / BFS geometry
AtCoder,Geometry,ABC 225 D - Play Train,https://atcoder.jp/contests/abc225/tasks/abc225_d,600,Line / linked list
AtCoder,Geometry,ABC 230 D - Destroyer Takahashi,https://atcoder.jp/contests/abc230/tasks/abc230_d,600,Line / interval greedy
AtCoder,Geometry,ABC 232 D - Degenerate Matrix,https://atcoder.jp/contests/abc232/tasks/abc232_d,600,Grid / BFS
AtCoder,Geometry,ABC 233 D - Count Interval,https://atcoder.jp/contests/abc233/tasks/abc233_d,600,Line / prefix sum
AtCoder,Geometry,ABC 234 D - Prefix K-th Max,https://atcoder.jp/contests/abc234/tasks/abc234_d,600,Coordinate / heap
AtCoder,Geometry,ABC 235 F - Variety of Digits,https://atcoder.jp/contests/abc235/tasks/abc235_f,3000,Coordinate geometry
AtCoder,Geometry,ABC 237 D - LR insertion,https://atcoder.jp/contests/abc237/tasks/abc237_d,600,Line / deque
AtCoder,Geometry,ABC 238 E - Range Sums,https://atcoder.jp/contests/abc238/tasks/abc238_e,800,Segment / interval
AtCoder,Geometry,ABC 239 D - Prime Sum Game,https://atcoder.jp/contests/abc239/tasks/abc239_d,600,Line / number
AtCoder,Geometry,ABC 240 D - Strange Balls,https://atcoder.jp/contests/abc240/tasks/abc240_d,400,Line geometry
AtCoder,Geometry,ABC 241 D - Sequence Query,https://atcoder.jp/contests/abc241/tasks/abc241_d,600,Coordinate / multiset
AtCoder,Geometry,ABC 242 C - 1111gal password,https://atcoder.jp/contests/abc242/tasks/abc242_c,300,Grid adjacency
AtCoder,Geometry,ABC 243 D - Moves on Binary Tree,https://atcoder.jp/contests/abc243/tasks/abc243_d,600,Tree coordinate
AtCoder,Geometry,ABC 245 D - Polynomial division,https://atcoder.jp/contests/abc245/tasks/abc245_d,600,Coordinate / polynomial
AtCoder,Geometry,ABC 246 C - Coupon,https://atcoder.jp/contests/abc246/tasks/abc246_c,300,Coordinate geometry
AtCoder,Geometry,ABC 248 D - Range Count Query,https://atcoder.jp/contests/abc248/tasks/abc248_d,600,Coordinate / binary search
AtCoder,Geometry,ABC 249 D - Index Trio,https://atcoder.jp/contests/abc249/tasks/abc249_d,600,Coordinate / frequency
AtCoder,Geometry,ABC 250 D - 250-like Number,https://atcoder.jp/contests/abc250/tasks/abc250_d,600,Line / prime
AtCoder,Geometry,ABC 251 D - Three Days Ago,https://atcoder.jp/contests/abc251/tasks/abc251_d,600,Coordinate / prefix
AtCoder,Geometry,ABC 252 D - Distinct Trio,https://atcoder.jp/contests/abc252/tasks/abc252_d,600,Coordinate / counting
AtCoder,Geometry,ABC 253 D - FizzBuzz Sum,https://atcoder.jp/contests/abc253/tasks/abc253_d,600,Line / inclusion-exclusion
AtCoder,Geometry,ABC 254 D - Together,https://atcoder.jp/contests/abc254/tasks/abc254_d,600,Coordinate / counting
AtCoder,Geometry,ABC 255 C - ±1 Operation 1,https://atcoder.jp/contests/abc255/tasks/abc255_c,500,Coordinate / line
AtCoder,Geometry,ABC 256 D - Divide by 2 or 3,https://atcoder.jp/contests/abc256/tasks/abc256_d,600,Line / interval
AtCoder,Geometry,ABC 258 C - Rotation,https://atcoder.jp/contests/abc258/tasks/abc258_c,300,Geometry on line
AtCoder,Geometry,ABC 259 C - XX to XXX,https://atcoder.jp/contests/abc259/tasks/abc259_c,300,Coordinate transform
AtCoder,Geometry,ABC 260 C - Changing Jewels,https://atcoder.jp/contests/abc260/tasks/abc260_c,300,Coordinate geometry
AtCoder,Geometry,ABC 261 D - Flipping and Bonus,https://atcoder.jp/contests/abc261/tasks/abc261_d,600,Coordinate DP
AtCoder,Geometry,ABC 262 D - I Hate Non-integer Number,https://atcoder.jp/contests/abc262/tasks/abc262_d,600,Coordinate DP
AtCoder,Geometry,ABC 263 D - Lunchbox,https://atcoder.jp/contests/abc263/tasks/abc263_d,600,Line / interval
AtCoder,Geometry,ABC 265 C - Belt Conveyor,https://atcoder.jp/contests/abc265/tasks/abc265_c,300,Grid coordinates
AtCoder,Geometry,ABC 266 D - Snuke Panic (1D),https://atcoder.jp/contests/abc266/tasks/abc266_d,600,Coordinate DP
AtCoder,Geometry,ABC 269 D - Do use hexagon grid,https://atcoder.jp/contests/abc269/tasks/abc269_d,600,Hexagonal grid
AtCoder,Geometry,ABC 270 C - Simple path,https://atcoder.jp/contests/abc270/tasks/abc270_c,400,Graph / tree geometry
AtCoder,Geometry,ABC 271 D - Flip and Adjust,https://atcoder.jp/contests/abc271/tasks/abc271_d,600,Coordinate DP
AtCoder,Geometry,ABC 272 D - Root M Leaper,https://atcoder.jp/contests/abc272/tasks/abc272_d,600,Grid / BFS distance
AtCoder,Geometry,ABC 273 D - LRUD Instructions,https://atcoder.jp/contests/abc273/tasks/abc273_d,800,Coordinate movement
AtCoder,Geometry,ABC 274 D - Robot Arms 2,https://atcoder.jp/contests/abc274/tasks/abc274_d,2000,Coordinate DP
AtCoder,Geometry,ABC 275 D - Yet Another Recursive Function,https://atcoder.jp/contests/abc275/tasks/abc275_d,600,Coordinate DP
AtCoder,Geometry,ABC 276 D - Divide by 2 or 3,https://atcoder.jp/contests/abc276/tasks/abc276_d,600,Line / GCD
AtCoder,Geometry,ABC 277 D - Takahashi's Solitaire,https://atcoder.jp/contests/abc277/tasks/abc277_d,600,Line / sort
AtCoder,Geometry,ABC 278 D - All Assign Point Add,https://atcoder.jp/contests/abc278/tasks/abc278_d,600,Coordinate / lazy
AtCoder,Geometry,ABC 279 D - Freefall,https://atcoder.jp/contests/abc279/tasks/abc279_d,600,Coordinate / ternary
AtCoder,Geometry,ABC 280 D - Factorial and Multiple,https://atcoder.jp/contests/abc280/tasks/abc280_d,600,Line / prime
AtCoder,Geometry,ABC 284 D - Happy Birthday! 2,https://atcoder.jp/contests/abc284/tasks/abc284_d,400,Coordinate geometry
AtCoder,Geometry,ABC 285 D - Change Usernames,https://atcoder.jp/contests/abc285/tasks/abc285_d,600,Graph / coordinate
AtCoder,Geometry,ABC 286 D - Money in Hand,https://atcoder.jp/contests/abc286/tasks/abc286_d,600,Coordinate DP
AtCoder,Geometry,ABC 287 D - Match or Not,https://atcoder.jp/contests/abc287/tasks/abc287_d,600,Line / comparison
AtCoder,Geometry,ABC 288 D - Range Add Query,https://atcoder.jp/contests/abc288/tasks/abc288_d,800,Line / difference
AtCoder,Geometry,ABC 296 D - M<=ab,https://atcoder.jp/contests/abc296/tasks/abc296_d,800,Coordinate search
AtCoder,Geometry,ABC 297 D - Common Divisor Game,https://atcoder.jp/contests/abc297/tasks/abc297_d,600,Coordinate / Euclidean
AtCoder,Geometry,ABC 298 D - Writing a Numeral,https://atcoder.jp/contests/abc298/tasks/abc298_d,600,Coordinate / modulo
AtCoder,Geometry,ABC 299 D - Find by Query,https://atcoder.jp/contests/abc299/tasks/abc299_d,600,Line / binary search
AtCoder,Geometry,ABC 300 D - AABBC,https://atcoder.jp/contests/abc300/tasks/abc300_d,800,Coordinate geometry
AtCoder,Geometry,ABC 302 D - Impartial Gift,https://atcoder.jp/contests/abc302/tasks/abc302_d,600,Line / sorting
AtCoder,Geometry,ABC 303 D - Shift vs CapsLock,https://atcoder.jp/contests/abc303/tasks/abc303_d,600,Line DP
AtCoder,Geometry,ABC 305 D - Sleep Log,https://atcoder.jp/contests/abc305/tasks/abc305_d,600,Line / interval
AtCoder,Geometry,ABC 306 D - Poisonous Full-Course,https://atcoder.jp/contests/abc306/tasks/abc306_d,600,Line DP
AtCoder,Geometry,ABC 308 D - Snuke Maze,https://atcoder.jp/contests/abc308/tasks/abc308_d,600,Grid / BFS
AtCoder,Geometry,ABC 309 D - Add One Edge,https://atcoder.jp/contests/abc309/tasks/abc309_d,800,Graph / distance
AtCoder,Geometry,ABC 310 D - Peaceful Teams,https://atcoder.jp/contests/abc310/tasks/abc310_d,800,Coordinate / grouping
AtCoder,Geometry,ABC 311 D - Grid Ice Floor,https://atcoder.jp/contests/abc311/tasks/abc311_d,800,Grid / BFS geometry
AtCoder,Geometry,ABC 315 D - Magical Cookies,https://atcoder.jp/contests/abc315/tasks/abc315_d,800,Grid / coordinate
AtCoder,Geometry,ABC 316 D - Minimum Width,https://atcoder.jp/contests/abc316/tasks/abc316_d,800,Line / binary search
AtCoder,Geometry,ABC 317 D - President,https://atcoder.jp/contests/abc317/tasks/abc317_d,800,Coordinate DP
AtCoder,Geometry,ABC 319 D - Minimum Width,https://atcoder.jp/contests/abc319/tasks/abc319_d,800,Line / binary search
AtCoder,Geometry,ABC 320 D - Relative Position,https://atcoder.jp/contests/abc320/tasks/abc320_d,800,Coordinate / BFS graph
AtCoder,Geometry,ABC 321 D - Set Menu,https://atcoder.jp/contests/abc321/tasks/abc321_d,800,Line / sorting
AtCoder,Geometry,ABC 323 D - Merge Slimes,https://atcoder.jp/contests/abc323/tasks/abc323_d,800,Coordinate / merging
AtCoder,Geometry,ABC 325 D - Printing Machine,https://atcoder.jp/contests/abc325/tasks/abc325_d,800,Line / scheduling
AtCoder,Geometry,ABC 327 D - Good Tuple Problem,https://atcoder.jp/contests/abc327/tasks/abc327_d,800,Graph / coordinate
AtCoder,Geometry,ABC 329 D - Election Quick Report,https://atcoder.jp/contests/abc329/tasks/abc329_d,600,Coordinate / frequency
AtCoder,Geometry,ABC 330 D - Counting Ls,https://atcoder.jp/contests/abc330/tasks/abc330_d,600,Grid / coordinate counting
AtCoder,Geometry,ABC 331 D - Water Heater,https://atcoder.jp/contests/abc331/tasks/abc331_d,800,Grid / 2D prefix
AtCoder,Geometry,ABC 332 D - Swapping Puzzle,https://atcoder.jp/contests/abc332/tasks/abc332_d,800,Grid / coordinate BFS
AtCoder,Geometry,ABC 333 D - Erase Leaves,https://atcoder.jp/contests/abc333/tasks/abc333_d,600,Tree coordinate
AtCoder,Geometry,ABC 334 D - Reindeer and Sleigh,https://atcoder.jp/contests/abc334/tasks/abc334_d,600,Line / sorting
AtCoder,Geometry,ABC 335 D - Loong and Takahashi,https://atcoder.jp/contests/abc335/tasks/abc335_d,600,Grid / spiral
AtCoder,Geometry,ABC 336 D - Pyramid,https://atcoder.jp/contests/abc336/tasks/abc336_d,800,Line / coordinate
AtCoder,Geometry,ABC 337 D - Cheating Gomoku Narabe,https://atcoder.jp/contests/abc337/tasks/abc337_d,600,Grid / sliding window
AtCoder,Geometry,ABC 338 D - Island Tour,https://atcoder.jp/contests/abc338/tasks/abc338_d,800,Circle / distance
AtCoder,Geometry,ABC 339 D - Synchronized Players,https://atcoder.jp/contests/abc339/tasks/abc339_d,800,Grid / BFS coordinate
AtCoder,Geometry,ABC 341 D - Only one of kind,https://atcoder.jp/contests/abc341/tasks/abc341_d,800,Line / binary search
AtCoder,Geometry,ABC 342 D - Square Pair,https://atcoder.jp/contests/abc342/tasks/abc342_d,800,Coordinate / number theory
AtCoder,Geometry,ABC 343 D - Diversity of Scores,https://atcoder.jp/contests/abc343/tasks/abc343_d,800,Coordinate / frequency
AtCoder,Geometry,ABC 345 D - Tiling,https://atcoder.jp/contests/abc345/tasks/abc345_d,800,Grid / rectangle tiling
AtCoder,Geometry,ABC 346 D - Gomamayo Sequence,https://atcoder.jp/contests/abc346/tasks/abc346_d,800,Line DP
AtCoder,Geometry,ABC 348 D - Medicines on Grid,https://atcoder.jp/contests/abc348/tasks/abc348_d,800,Grid / BFS geometry
AtCoder,Geometry,ABC 349 D - Divide Interval,https://atcoder.jp/contests/abc349/tasks/abc349_d,800,Line / interval
AtCoder,Geometry,ABC 350 D - New Friend,https://atcoder.jp/contests/abc350/tasks/abc350_d,800,Graph / coordinate
AtCoder,Geometry,AGC 015 C - Nuske vs Phantom Thnook,https://atcoder.jp/contests/agc015/tasks/agc015_c,1600,Grid connectivity
AtCoder,Geometry,AGC 043 A - Range Flip Find Route,https://atcoder.jp/contests/agc043/tasks/agc043_a,800,Grid geometry
AtCoder,Geometry,ARC 112 A - B = C,https://atcoder.jp/contests/arc112/tasks/arc112_a,300,Line intersection
AtCoder,Geometry,ARC 153 B - Grid Rotations,https://atcoder.jp/contests/arc153/tasks/arc153_b,800,Grid rotation
AtCoder,Line Intersection,ABC 090 D - Remainder Reminder,https://atcoder.jp/contests/abc090/tasks/abc090_d,600,Coordinate / line
AtCoder,Line Intersection,ABC 174 D - Alter,https://atcoder.jp/contests/abc174/tasks/abc174_d,600,Line / swap
Baekjoon,Circle Intersection,Circle Intersection,https://acmicpc.net/problem/7869,Gold 1,Circle intersection area
Baekjoon,Convex Hull,City Construction,https://acmicpc.net/problem/20149,Gold 1,Segment intersection
Baekjoon,Convex Hull,Convex Hull,https://acmicpc.net/problem/1708,Gold 1,Convex hull / Graham scan
Baekjoon,Convex Hull,Farthest Distance,https://acmicpc.net/problem/1310,Gold 1,Rotating calipers / diameter
Baekjoon,Convex Hull,Nearest Convex Hull,https://acmicpc.net/problem/1712,Gold 1,Convex hull / closest pair
Baekjoon,Geometry,3D Geometry,https://acmicpc.net/problem/2147,Gold 3,3D coordinate geometry
Baekjoon,Geometry,Area of Triangle,https://acmicpc.net/problem/11758,Gold 5,CCW / triangle area
Baekjoon,Geometry,Basketball,https://www.acmicpc.net/problem/1743,Silver 1,Coordinate / grid geometry
Baekjoon,Geometry,Checkers,https://www.acmicpc.net/problem/3066,Gold 4,Coordinate geometry
Baekjoon,Geometry,Circle and Points,https://www.acmicpc.net/problem/2673,Gold 2,Circle coverage of points
Baekjoon,Geometry,Citadel,https://www.acmicpc.net/problem/1150,Gold 3,Closest point queries
Baekjoon,Geometry,Distance,https://www.acmicpc.net/problem/1485,Silver 3,Square check / distance
Baekjoon,Geometry,Drawing Circles,https://acmicpc.net/problem/1029,Gold 4,Circle geometry
Baekjoon,Geometry,Euler's Gift,https://www.acmicpc.net/problem/18227,Gold 5,Circle geometry
Baekjoon,Geometry,Fence,https://www.acmicpc.net/problem/2562,Gold 4,Convex hull / fence
Baekjoon,Geometry,Geometric Progression,https://www.acmicpc.net/problem/2012,Silver 1,Coordinate sorting
Baekjoon,Geometry,Ladder,https://www.acmicpc.net/problem/2022,Gold 4,Intersecting ladders / binary search
Baekjoon,Geometry,Let's meet in the middle,https://acmicpc.net/problem/1008,Medium,Manhattan distance
Baekjoon,Geometry,Line,https://www.acmicpc.net/problem/6439,Gold 3,Line segment / rectangle intersection
Baekjoon,Geometry,Line Segment,https://acmicpc.net/problem/1595,Gold 4,Segment geometry
Baekjoon,Geometry,Polygon,https://www.acmicpc.net/problem/10254,Gold 1,Convex hull / farthest pair
Baekjoon,Geometry,Rectangle,https://acmicpc.net/problem/1002,Silver 3,Rectangle in coordinate
Baekjoon,Geometry,Rectangles,https://www.acmicpc.net/problem/15685,Gold 4,Dragon curve geometry
Baekjoon,Geometry,Rotation,https://www.acmicpc.net/problem/1347,Silver 3,Coordinate rotation
Baekjoon,Geometry,Ship,https://www.acmicpc.net/problem/1069,Gold 3,Circle / distance geometry
Baekjoon,Geometry,Square,https://www.acmicpc.net/problem/1035,Silver 3,Square / coordinate geometry
Baekjoon,Geometry,Stars,https://www.acmicpc.net/problem/1196,Gold 3,Line arrangement
Baekjoon,Geometry,Triangle,https://acmicpc.net/problem/1342,Silver 3,Triangle classification
Baekjoon,Geometry,Turret,https://acmicpc.net/problem/1004,Silver 3,Circle position / distance
Baekjoon,Line Intersection,Line Intersection,https://acmicpc.net/problem/17386,Gold 2,Line segment intersection
Baekjoon,Line Intersection,Line Intersection 2,https://acmicpc.net/problem/17387,Gold 1,Line segment intersection (including collinear)
Baekjoon,Point in Polygon,Point in Polygon,https://acmicpc.net/problem/11664,Gold 3,Point in polygon / distance
Baekjoon,Polygon Area,Polygon Area,https://acmicpc.net/problem/2166,Gold 5,Shoelace formula
BinarySearch,Distance,K Closest Points to Origin,https://binarysearch.com/problems/k-closest-points-to-origin,Medium,Euclidean distance
