Platform,Category,Problem Name,URL,Difficulty,Key Concept
GeeksforGeeks,Josephus,Order of removal in Josephus problem in O(N logN),https://www.geeksforgeeks.org/order-of-removal-in-josephus-problem-in-on-logn/,Hard,Ordered set optimization
HackerRank,Josephus,Save the Prisoner,https://www.hackerrank.com/challenges/save-the-prisoner/problem,Easy,Josephus variant with modulo
UVa,Josephus,UVa 305 - Joseph,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=241,Medium,Josephus problem with k=2 variant
Kattis,Josephus,anotherbrick,https://open.kattis.com/problems/anotherbrick,Easy,Simple elimination
LeetCode,Kadane Algorithm,53. Maximum Subarray,https://leetcode.com/problems/maximum-subarray/,Medium,Kadane's algorithm
LeetCode,Kadane Algorithm,918. Maximum Sum Circular Subarray,https://leetcode.com/problems/maximum-sum-circular-subarray/,Medium,Kadane with circular array
LeetCode,Kadane Algorithm,978. Longest Turbulent Subarray,https://leetcode.com/problems/longest-turbulent-subarray/,Medium,Kadane-like DP for turbulent
GeeksforGeeks,Kadane Algorithm,Kadane's Algorithm,https://www.geeksforgeeks.org/largest-sum-contiguous-subarray/,Medium,Maximum subarray sum
GeeksforGeeks,Kadane Algorithm,Maximum circular subarray sum,https://www.geeksforgeeks.org/maximum-contiguous-circular-sum/,Medium,Kadane on circular arrays
GeeksforGeeks,Kadane Algorithm,Smallest sum contiguous subarray,https://www.geeksforgeeks.org/smallest-sum-contiguous-subarray/,Medium,Minimum subarray sum variant
Baekjoon,Maximum Average Segment,1182 - Sum of Partial Sequences,https://www.acmicpc.net/problem/1182,Silver 2,Subsequence sum equals target
Codeforces,Maximum Average Segment,1352C - K-th Not Divisible by n,https://codeforces.com/problemset/problem/1352/C,1000,Binary search on segment average
Codeforces,Maximum Average Segment,1730B - Meeting on the Line,https://codeforces.com/problemset/problem/1730/B,1600,Binary search on time (average-like)
Baekjoon,Maximum Average Segment,1806 - Partial Sum,https://www.acmicpc.net/problem/1806,Gold 4,Minimum length subarray with sum >= S
Baekjoon,Maximum Average Segment,2003 - Sum of Numbers,https://www.acmicpc.net/problem/2003,Silver 3,Two-pointer subarray sum
LeetCode,Maximum Average Segment,643. Maximum Average Subarray I,https://leetcode.com/problems/maximum-average-subarray-i/,Easy,Sliding window average of k-length subarray
LeetCode,Maximum Average Segment,644. Maximum Average Subarray II,https://leetcode.com/problems/maximum-average-subarray-ii/,Hard,Binary search on max average subarray
LeetCode,Maximum Average Segment,813. Largest Sum of Averages,https://leetcode.com/problems/largest-sum-of-averages/,Medium,DP partition into subarrays for max avg
SPOJ,Maximum Average Segment,ARRAYSUB - Subarray with Max Average,https://www.spoj.com/problems/ARRAYSUB/,Medium,Sliding window on array
SPOJ,Maximum Average Segment,AVG - Maximum Average Segment,https://www.spoj.com/problems/AVG/,Medium,Binary search on subarray average
GeeksforGeeks,Maximum Average Segment,Largest sum of averages (partition array),https://www.geeksforgeeks.org/largest-sum-of-averages/,Medium,DP partitioning for max avg
GeeksforGeeks,Maximum Average Segment,Maximum average subarray,https://www.geeksforgeeks.org/maximum-average-subarray/,Medium,Find subarray with max average
GeeksforGeeks,Maximum Average Segment,Maximum average subarray of size k,https://www.geeksforgeeks.org/find-maximum-average-subarray-of-k-length/,Easy,Sliding window fixed length
GeeksforGeeks,Maximum Average Segment,Maximum average subarray with length constraint,https://www.geeksforgeeks.org/maximum-average-subarray-with-length-constraint/,Hard,Binary search on average
LightOJ,N-Puzzle,1382 - The Grid,https://lightoj.com/problem/the-grid,Medium,Grid puzzle variant
Codeforces,N-Puzzle,"1867A - green_gold_dog, array and permutation",https://codeforces.com/problemset/problem/1867/A,800,Permutation puzzle scheduling
Baekjoon,N-Puzzle,3679 - Simple Puzzle,https://www.acmicpc.net/problem/3679,Platinum 5,N-puzzle solvability and solution
LeetCode,N-Puzzle,847. Shortest Path Visiting All Nodes,https://leetcode.com/problems/shortest-path-visiting-all-nodes/,Hard,BFS with state compression like puzzle
HackerRank,N-Puzzle,N-Puzzle,https://www.hackerrank.com/challenges/n-puzzle/problem,Hard,Solve N-puzzle using A* search
GeeksforGeeks,N-Puzzle,N-Puzzle Problem,https://www.geeksforgeeks.org/n-puzzle-problem/,Hard,Solve N-puzzle using BFS/A*
SPOJ,N-Puzzle,NPUZZLE - N-Puzzle,https://www.spoj.com/problems/NPUZZLE/,Hard,N-puzzle solver
Codeforces,Pancake Sorting,1547B - Alphabetical Sequence,https://codeforces.com/problemset/problem/1547/B,800,String pancake-like ordering
LeetCode,Pancake Sorting,969. Pancake Sorting,https://leetcode.com/problems/pancake-sorting/,Medium,Pancake sorting algorithm
GeeksforGeeks,Pancake Sorting,Pancake Sorting,https://www.geeksforgeeks.org/pancake-sorting/,Medium,Sort using prefix reversals
LeetCode,Reservoir Sampling,382. Linked List Random Node,https://leetcode.com/problems/linked-list-random-node/,Medium,Reservoir sampling on linked list
LeetCode,Reservoir Sampling,398. Random Pick Index,https://leetcode.com/problems/random-pick-index/,Medium,Reservoir sampling for duplicate values
GeeksforGeeks,Reservoir Sampling,Reservoir Sampling,https://www.geeksforgeeks.org/reservoir-sampling/,Medium,Random sampling from stream
Timus,Stern-Brocot Tree,1005 - Stone Pile,https://acm.timus.ru/problem.aspx?space=1&num=1005,Medium,Fraction/partition enumeration
Baekjoon,Stern-Brocot Tree,14927 - Stern-Brocot Tree,https://www.acmicpc.net/problem/14927,Platinum 4,Finding fraction in Stern-Brocot tree
Codeforces,Stern-Brocot Tree,165E - Compatible Numbers,https://codeforces.com/problemset/problem/165/E,1700,Bitmask SOS DP (not directly Stern-Brocot)
Codeforces,Stern-Brocot Tree,1744D - Divisibility by 2^n,https://codeforces.com/problemset/problem/1744/D,1200,Power of two fraction optimization
LeetCode,Stern-Brocot Tree,792. Number of Matching Subsequences,https://leetcode.com/problems/number-of-matching-subsequences/,Medium,Stern-Brocot-like fraction enumeration
GeeksforGeeks,Stern-Brocot Tree,Print fractions in the Stern-Brocot tree,https://www.geeksforgeeks.org/print-fractions-stern-brocot-tree/,Medium,Tree building and traversal
GeeksforGeeks,Stern-Brocot Tree,Stern-Brocot Sequence,https://www.geeksforgeeks.org/stern-brocot-sequence/,Medium,Stern's diatomic series
GeeksforGeeks,Stern-Brocot Tree,Stern-Brocot Tree for fractions close to target,https://www.geeksforgeeks.org/approximate-the-fraction-using-stern-brocot-tree/,Medium,Fraction approximation
